"st_id","timest","correct","subject"
"577659","2021-10-31 17:01:23.000",0,"Math"
"577659","2021-10-31 17:01:30.000",0,"Vizualization"
"577659","2021-10-31 17:02:08.000",0,"Math"
"577659","2021-10-31 17:02:48.000",1,"Vizualization"
"577659","2021-10-31 17:02:50.000",1,"Math"
"577659","2021-10-31 17:03:03.000",1,"Vizualization"
"577659","2021-10-31 17:03:04.000",0,"Vizualization"
"577659","2021-10-31 17:03:18.000",1,"Math"
"577659","2021-10-31 17:03:34.000",1,"Math"
"577659","2021-10-31 17:04:23.000",1,"Vizualization"
"577659","2021-10-31 17:04:33.000",0,"Vizualization"
"577659","2021-10-31 17:04:55.000",1,"Math"
"577659","2021-10-31 17:04:57.000",1,"Vizualization"
"577659","2021-10-31 17:05:25.000",1,"Vizualization"
"577659","2021-10-31 17:05:27.000",0,"Vizualization"
"577659","2021-10-31 17:05:32.000",1,"Vizualization"
"577659","2021-10-31 17:05:48.000",0,"Math"
"577659","2021-10-31 17:06:41.000",1,"Vizualization"
"577659","2021-10-31 17:06:45.000",0,"Vizualization"
"577659","2021-10-31 17:06:57.000",0,"Vizualization"
"577659","2021-10-31 17:06:58.000",0,"Math"
"577659","2021-10-31 17:07:39.000",1,"Math"
"577659","2021-10-31 17:07:40.000",1,"Vizualization"
"577659","2021-10-31 17:08:06.000",1,"Vizualization"
"577659","2021-10-31 17:08:22.000",0,"Math"
"577659","2021-10-31 17:09:03.000",0,"Math"
"577659","2021-10-31 17:09:21.000",0,"Math"
"577659","2021-10-31 17:09:22.000",0,"Vizualization"
"577659","2021-10-31 17:09:22.000",1,"Vizualization"
"577659","2021-10-31 17:09:24.000",1,"Vizualization"
"577659","2021-10-31 17:09:33.000",0,"Vizualization"
"577659","2021-10-31 17:09:36.000",1,"Vizualization"
"577659","2021-10-31 17:09:49.000",0,"Math"
"577659","2021-10-31 17:10:10.000",1,"Math"
"577659","2021-10-31 17:10:18.000",1,"Vizualization"
"577659","2021-10-31 17:11:02.000",1,"Math"
"577659","2021-10-31 17:11:50.000",0,"Math"
"577659","2021-10-31 17:11:51.000",0,"Vizualization"
"577659","2021-10-31 17:12:18.000",1,"Vizualization"
"577659","2021-10-31 17:12:31.000",1,"Math"
"577659","2021-10-31 17:12:41.000",0,"Vizualization"
"577659","2021-10-31 17:13:03.000",0,"Vizualization"
"577659","2021-10-31 17:13:29.000",0,"Math"
"577659","2021-10-31 17:14:04.000",0,"Vizualization"
"577659","2021-10-31 17:14:16.000",1,"Math"
"577659","2021-10-31 17:14:54.000",1,"Vizualization"
"577659","2021-10-31 17:15:40.000",1,"Vizualization"
"577659","2021-10-31 17:15:48.000",1,"Math"
"577659","2021-10-31 17:16:32.000",1,"Vizualization"
"577659","2021-10-31 17:17:06.000",0,"Math"
"577659","2021-10-31 17:17:32.000",0,"Vizualization"
"577659","2021-10-31 17:18:43.000",0,"Vizualization"
"577659","2021-10-31 17:19:10.000",1,"Vizualization"
"577659","2021-10-31 17:19:44.000",0,"Vizualization"
"577659","2021-10-31 17:20:18.000",1,"Math"
"577659","2021-10-31 17:20:23.000",1,"Math"
"577659","2021-10-31 17:20:59.000",1,"Math"
"577659","2021-10-31 17:21:17.000",0,"Vizualization"
"577659","2021-10-31 17:21:35.000",0,"Math"
"577659","2021-10-31 17:22:09.000",0,"Vizualization"
"577659","2021-10-31 17:22:26.000",1,"Math"
"577659","2021-10-31 17:22:34.000",1,"Vizualization"
"577659","2021-10-31 17:22:39.000",1,"Vizualization"
"577659","2021-10-31 17:23:17.000",1,"Math"
"577659","2021-10-31 17:24:06.000",1,"Vizualization"
"577659","2021-10-31 17:24:47.000",1,"Math"
"577659","2021-10-31 17:24:48.000",0,"Math"
"577659","2021-10-31 17:24:52.000",1,"Vizualization"
"577659","2021-10-31 17:25:19.000",1,"Vizualization"
"577659","2021-10-31 17:25:28.000",0,"Vizualization"
"577659","2021-10-31 17:25:51.000",1,"Vizualization"
"577659","2021-10-31 17:26:40.000",1,"Math"
"577659","2021-10-31 17:26:42.000",1,"Math"
"577659","2021-10-31 17:26:48.000",1,"Math"
"577659","2021-10-31 17:26:54.000",1,"Vizualization"
"577659","2021-10-31 17:27:44.000",1,"Math"
"577659","2021-10-31 17:27:47.000",1,"Vizualization"
"577659","2021-10-31 17:27:55.000",1,"Math"
"582593","2021-10-30 13:08:41.000",1,"Math"
"582593","2021-10-30 13:17:24.000",1,"Math"
"582593","2021-10-30 13:37:20.000",1,"Math"
"582593","2021-10-30 13:54:44.000",1,"Theory of probability"
"582593","2021-10-30 13:56:14.000",1,"Theory of probability"
"582593","2021-10-30 14:11:29.000",1,"Math"
"582593","2021-10-30 14:33:51.000",0,"Theory of probability"
"582593","2021-10-30 14:41:34.000",0,"Theory of probability"
"582593","2021-10-30 14:51:39.000",1,"Theory of probability"
"582593","2021-10-30 15:13:49.000",0,"Theory of probability"
"582593","2021-10-30 15:29:07.000",1,"Math"
"582593","2021-10-30 15:31:02.000",0,"Theory of probability"
"582593","2021-10-30 16:02:40.000",1,"Theory of probability"
"582593","2021-10-30 16:05:41.000",1,"Math"
"582593","2021-10-30 16:14:10.000",1,"Theory of probability"
"582593","2021-10-30 16:22:52.000",1,"Theory of probability"
"582593","2021-10-30 16:37:46.000",1,"Theory of probability"
"582593","2021-10-30 16:51:30.000",1,"Math"
"582593","2021-10-30 18:38:31.000",0,"Theory of probability"
"582593","2021-10-30 18:42:27.000",1,"Math"
"582593","2021-10-30 19:17:39.000",1,"Math"
"582593","2021-10-30 19:19:42.000",1,"Theory of probability"
"582593","2021-10-30 19:27:46.000",0,"Math"
"582593","2021-10-30 20:44:30.000",0,"Math"
"582593","2021-10-30 20:51:14.000",0,"Math"
"582593","2021-10-30 20:56:10.000",0,"Theory of probability"
"582593","2021-10-30 20:59:11.000",0,"Theory of probability"
"582593","2021-10-30 21:03:36.000",1,"Math"
"582593","2021-10-30 21:09:44.000",0,"Math"
"582593","2021-10-30 21:28:07.000",0,"Theory of probability"
"582593","2021-10-30 21:28:57.000",1,"Theory of probability"
"582593","2021-10-30 21:30:35.000",1,"Theory of probability"
"582593","2021-10-30 21:41:22.000",0,"Theory of probability"
"582593","2021-10-30 21:41:27.000",1,"Theory of probability"
"582593","2021-10-30 21:56:45.000",1,"Math"
"582593","2021-10-30 22:32:13.000",0,"Theory of probability"
"582593","2021-10-30 22:36:03.000",0,"Math"
"582593","2021-10-30 22:41:56.000",0,"Math"
"582593","2021-10-30 22:46:49.000",0,"Math"
"582593","2021-10-30 23:11:18.000",0,"Theory of probability"
"582593","2021-10-30 23:12:16.000",1,"Math"
"582593","2021-10-30 23:29:54.000",1,"Math"
"582593","2021-10-30 23:32:20.000",1,"Math"
"582593","2021-10-30 23:33:41.000",1,"Theory of probability"
"582593","2021-10-30 23:38:05.000",0,"Math"
"582593","2021-10-30 23:41:13.000",0,"Math"
"582593","2021-10-30 23:56:03.000",1,"Math"
"582593","2021-10-31 00:16:12.000",0,"Math"
"582593","2021-10-31 00:29:42.000",1,"Theory of probability"
"582593","2021-10-31 00:50:18.000",0,"Math"
"582593","2021-10-31 00:52:42.000",0,"Theory of probability"
"582593","2021-10-31 00:56:00.000",1,"Theory of probability"
"582593","2021-10-31 00:59:04.000",1,"Math"
"582593","2021-10-31 01:03:12.000",1,"Theory of probability"
"582593","2021-10-31 01:32:39.000",0,"Theory of probability"
"582593","2021-10-31 02:07:27.000",1,"Math"
"582593","2021-10-31 02:08:46.000",1,"Theory of probability"
"582593","2021-10-31 02:09:38.000",1,"Theory of probability"
"582593","2021-10-31 02:48:54.000",0,"Math"
"582593","2021-10-31 03:01:02.000",0,"Theory of probability"
"582593","2021-10-31 03:35:09.000",1,"Theory of probability"
"582593","2021-10-31 04:12:04.000",0,"Math"
"582593","2021-10-31 04:37:36.000",0,"Theory of probability"
"582593","2021-10-31 04:44:11.000",1,"Theory of probability"
"582593","2021-10-31 05:39:14.000",0,"Theory of probability"
"582593","2021-10-31 05:47:37.000",0,"Theory of probability"
"582593","2021-10-31 06:02:50.000",1,"Theory of probability"
"582593","2021-10-31 06:31:06.000",0,"Math"
"582593","2021-10-31 06:36:20.000",1,"Math"
"582593","2021-10-31 07:02:31.000",0,"Theory of probability"
"582593","2021-10-31 08:08:44.000",0,"Theory of probability"
"582593","2021-10-31 08:22:46.000",0,"Theory of probability"
"582593","2021-10-31 09:18:58.000",1,"Math"
"582593","2021-10-31 09:44:36.000",1,"Theory of probability"
"582593","2021-10-31 09:59:43.000",0,"Theory of probability"
"582593","2021-10-31 10:28:56.000",0,"Math"
"582593","2021-10-31 10:36:53.000",0,"Math"
"582593","2021-10-31 11:04:11.000",0,"Theory of probability"
"582593","2021-10-31 11:06:05.000",0,"Theory of probability"
"582593","2021-10-31 11:20:20.000",1,"Math"
"582593","2021-10-31 11:42:45.000",1,"Theory of probability"
"582593","2021-10-31 11:52:08.000",0,"Theory of probability"
"582593","2021-10-31 12:13:51.000",1,"Theory of probability"
"582593","2021-10-31 12:34:03.000",1,"Math"
"582593","2021-10-31 12:37:41.000",1,"Theory of probability"
"585384","2021-10-30 13:53:24.000",0,"Statistics"
"585384","2021-10-30 14:04:58.000",1,"Statistics"
"585384","2021-10-30 14:46:03.000",0,"Statistics"
"585384","2021-10-30 14:48:46.000",1,"Statistics"
"585384","2021-10-30 14:59:51.000",0,"Vizualization"
"585384","2021-10-30 15:00:22.000",1,"Vizualization"
"585384","2021-10-30 15:07:09.000",0,"Vizualization"
"585384","2021-10-30 15:12:11.000",1,"Vizualization"
"585384","2021-10-30 15:56:41.000",0,"Vizualization"
"585384","2021-10-30 16:07:06.000",1,"Statistics"
"585384","2021-10-30 16:08:49.000",0,"Statistics"
"585384","2021-10-30 16:19:04.000",0,"Statistics"
"585384","2021-10-30 16:34:00.000",1,"Statistics"
"585384","2021-10-30 17:04:04.000",0,"Vizualization"
"585384","2021-10-30 17:06:12.000",1,"Statistics"
"585384","2021-10-30 17:09:20.000",0,"Vizualization"
"585384","2021-10-30 17:56:18.000",1,"Statistics"
"585384","2021-10-30 19:04:10.000",1,"Statistics"
"585384","2021-10-30 19:04:13.000",0,"Statistics"
"585384","2021-10-30 19:18:21.000",0,"Vizualization"
"585384","2021-10-30 19:21:30.000",1,"Vizualization"
"585384","2021-10-30 19:54:59.000",1,"Vizualization"
"585384","2021-10-30 20:10:10.000",1,"Vizualization"
"585384","2021-10-30 21:05:53.000",0,"Statistics"
"585384","2021-10-30 21:43:31.000",0,"Statistics"
"585384","2021-10-30 21:55:49.000",1,"Vizualization"
"585384","2021-10-30 21:56:51.000",0,"Vizualization"
"585384","2021-10-30 22:03:39.000",1,"Statistics"
"585384","2021-10-30 22:35:40.000",0,"Statistics"
"585384","2021-10-30 22:38:27.000",1,"Vizualization"
"585384","2021-10-30 23:11:24.000",0,"Vizualization"
"585384","2021-10-30 23:39:54.000",1,"Vizualization"
"585384","2021-10-31 00:14:58.000",0,"Statistics"
"585384","2021-10-31 00:39:32.000",1,"Vizualization"
"585384","2021-10-31 00:49:42.000",1,"Statistics"
"585384","2021-10-31 02:08:35.000",0,"Statistics"
"585384","2021-10-31 02:11:08.000",1,"Statistics"
"585384","2021-10-31 02:53:40.000",1,"Statistics"
"585384","2021-10-31 03:14:27.000",0,"Statistics"
"585384","2021-10-31 03:17:26.000",1,"Statistics"
"585384","2021-10-31 03:31:36.000",0,"Statistics"
"585384","2021-10-31 03:49:57.000",0,"Vizualization"
"585384","2021-10-31 04:13:27.000",1,"Vizualization"
"585384","2021-10-31 04:22:04.000",1,"Statistics"
"585384","2021-10-31 04:25:55.000",0,"Statistics"
"585384","2021-10-31 05:00:42.000",1,"Vizualization"
"585384","2021-10-31 05:03:32.000",1,"Vizualization"
"585384","2021-10-31 05:17:06.000",1,"Statistics"
"585384","2021-10-31 05:42:09.000",1,"Vizualization"
"585384","2021-10-31 06:57:49.000",1,"Statistics"
"585384","2021-10-31 06:58:41.000",1,"Statistics"
"585384","2021-10-31 07:12:04.000",0,"Statistics"
"585384","2021-10-31 07:26:37.000",1,"Statistics"
"585384","2021-10-31 07:27:49.000",1,"Vizualization"
"585384","2021-10-31 07:39:36.000",0,"Statistics"
"585384","2021-10-31 07:43:02.000",1,"Vizualization"
"585384","2021-10-31 08:12:20.000",1,"Statistics"
"585384","2021-10-31 08:40:59.000",0,"Vizualization"
"585384","2021-10-31 09:20:23.000",0,"Statistics"
"585384","2021-10-31 09:42:58.000",0,"Vizualization"
"585384","2021-10-31 09:49:12.000",0,"Vizualization"
"585384","2021-10-31 10:17:38.000",1,"Vizualization"
"585384","2021-10-31 10:32:19.000",0,"Statistics"
"585384","2021-10-31 10:45:14.000",0,"Vizualization"
"585384","2021-10-31 11:11:36.000",1,"Vizualization"
"585384","2021-10-31 11:12:44.000",0,"Statistics"
"585384","2021-10-31 11:15:30.000",1,"Statistics"
"585384","2021-10-31 11:20:47.000",0,"Vizualization"
"585384","2021-10-31 11:49:31.000",0,"Statistics"
"585384","2021-10-31 11:57:26.000",1,"Statistics"
"585384","2021-10-31 12:36:33.000",0,"Statistics"
"585384","2021-10-31 12:50:41.000",1,"Vizualization"
"585928","2021-10-30 13:28:34.000",1,"Python"
"585928","2021-10-30 14:49:05.000",0,"Python"
"585928","2021-10-30 15:57:13.000",1,"Python"
"585928","2021-10-30 16:35:15.000",1,"Python"
"585928","2021-10-30 17:42:49.000",1,"Python"
"585928","2021-10-30 18:20:39.000",1,"Python"
"585928","2021-10-30 19:00:00.000",1,"Python"
"585928","2021-10-30 19:05:13.000",1,"Python"
"585928","2021-10-30 19:12:12.000",0,"Python"
"585928","2021-10-30 19:47:12.000",0,"Python"
"585928","2021-10-30 20:00:45.000",1,"Python"
"585928","2021-10-30 21:00:24.000",0,"Python"
"585928","2021-10-30 22:24:48.000",0,"Python"
"585928","2021-10-30 23:49:55.000",1,"Python"
"585928","2021-10-30 23:52:16.000",1,"Python"
"585928","2021-10-31 00:13:58.000",0,"Python"
"585928","2021-10-31 00:15:03.000",1,"Python"
"585928","2021-10-31 02:58:56.000",0,"Python"
"585928","2021-10-31 03:01:53.000",1,"Python"
"585928","2021-10-31 03:58:05.000",1,"Python"
"585928","2021-10-31 03:59:55.000",0,"Python"
"585928","2021-10-31 04:17:20.000",0,"Python"
"585928","2021-10-31 04:46:40.000",0,"Python"
"585928","2021-10-31 04:52:30.000",0,"Python"
"585928","2021-10-31 05:30:30.000",0,"Python"
"585928","2021-10-31 05:34:37.000",1,"Python"
"585928","2021-10-31 06:16:50.000",0,"Python"
"585928","2021-10-31 10:14:21.000",1,"Python"
"585928","2021-10-31 11:38:04.000",0,"Python"
"585928","2021-10-31 12:08:37.000",0,"Python"
"585928","2021-10-31 12:11:54.000",1,"Python"
"586321","2021-10-30 13:56:14.000",0,"Math"
"586321","2021-10-30 14:13:00.000",0,"Math"
"586321","2021-10-30 15:34:49.000",0,"Math"
"586321","2021-10-30 15:38:24.000",1,"Math"
"586321","2021-10-30 15:55:37.000",0,"Math"
"586321","2021-10-30 16:34:31.000",1,"Math"
"586321","2021-10-30 18:04:18.000",1,"Math"
"586321","2021-10-30 18:12:16.000",1,"Python"
"586321","2021-10-30 18:44:18.000",0,"Math"
"586321","2021-10-30 19:20:30.000",0,"Python"
"586321","2021-10-30 19:25:32.000",1,"Python"
"586321","2021-10-30 19:38:44.000",1,"Math"
"586321","2021-10-30 20:05:32.000",1,"Python"
"586321","2021-10-30 21:24:12.000",1,"Math"
"586321","2021-10-30 22:16:18.000",1,"Python"
"586321","2021-10-30 22:19:41.000",1,"Python"
"586321","2021-10-30 22:31:02.000",1,"Python"
"586321","2021-10-30 22:51:57.000",0,"Python"
"586321","2021-10-31 00:06:30.000",0,"Python"
"586321","2021-10-31 00:28:33.000",0,"Math"
"586321","2021-10-31 01:17:10.000",0,"Python"
"586321","2021-10-31 02:04:36.000",1,"Math"
"586321","2021-10-31 02:07:48.000",1,"Python"
"586321","2021-10-31 02:19:28.000",0,"Math"
"586321","2021-10-31 02:30:06.000",1,"Python"
"586321","2021-10-31 04:07:26.000",1,"Python"
"586321","2021-10-31 04:49:32.000",1,"Math"
"586321","2021-10-31 04:51:57.000",1,"Python"
"586321","2021-10-31 04:53:28.000",0,"Math"
"586321","2021-10-31 05:29:40.000",0,"Math"
"586321","2021-10-31 05:39:06.000",0,"Python"
"586321","2021-10-31 05:53:24.000",0,"Python"
"586321","2021-10-31 06:20:02.000",1,"Python"
"586321","2021-10-31 06:22:52.000",1,"Python"
"586321","2021-10-31 06:54:28.000",1,"Python"
"586321","2021-10-31 06:58:49.000",0,"Python"
"586321","2021-10-31 07:05:19.000",0,"Math"
"586321","2021-10-31 08:10:28.000",1,"Math"
"586321","2021-10-31 08:24:15.000",0,"Python"
"586321","2021-10-31 09:55:30.000",1,"Python"
"586321","2021-10-31 10:35:16.000",0,"Python"
"586321","2021-10-31 11:21:12.000",0,"Math"
"586321","2021-10-31 11:35:37.000",0,"Math"
"586321","2021-10-31 12:50:52.000",1,"Python"
"589989","2021-10-30 13:01:27.000",1,"Python"
"589989","2021-10-30 13:50:25.000",0,"Python"
"589989","2021-10-30 14:04:22.000",0,"Python"
"589989","2021-10-30 14:16:40.000",0,"Python"
"589989","2021-10-30 14:22:38.000",0,"Theory of probability"
"589989","2021-10-30 14:59:11.000",0,"Python"
"589989","2021-10-30 15:07:07.000",1,"Python"
"589989","2021-10-30 15:13:45.000",1,"Python"
"589989","2021-10-30 16:06:20.000",0,"Python"
"589989","2021-10-30 16:15:47.000",0,"Python"
"589989","2021-10-30 16:56:57.000",0,"Python"
"589989","2021-10-30 17:00:25.000",0,"Theory of probability"
"589989","2021-10-30 18:06:37.000",0,"Python"
"589989","2021-10-30 18:51:23.000",0,"Python"
"589989","2021-10-30 19:26:48.000",1,"Theory of probability"
"589989","2021-10-30 19:34:03.000",0,"Python"
"589989","2021-10-30 20:53:16.000",1,"Theory of probability"
"589989","2021-10-30 21:00:07.000",0,"Theory of probability"
"589989","2021-10-30 21:21:35.000",0,"Python"
"589989","2021-10-30 21:51:40.000",0,"Python"
"589989","2021-10-30 21:59:27.000",0,"Python"
"589989","2021-10-30 22:26:53.000",0,"Python"
"589989","2021-10-30 22:26:58.000",1,"Python"
"589989","2021-10-30 22:39:22.000",0,"Theory of probability"
"589989","2021-10-30 23:03:04.000",0,"Python"
"589989","2021-10-31 00:45:09.000",1,"Python"
"589989","2021-10-31 00:52:13.000",1,"Python"
"589989","2021-10-31 01:08:38.000",1,"Theory of probability"
"589989","2021-10-31 01:50:23.000",1,"Python"
"589989","2021-10-31 01:50:30.000",1,"Python"
"589989","2021-10-31 02:09:58.000",1,"Theory of probability"
"589989","2021-10-31 02:23:59.000",1,"Python"
"589989","2021-10-31 03:41:52.000",1,"Python"
"589989","2021-10-31 04:22:53.000",0,"Python"
"589989","2021-10-31 04:58:51.000",1,"Python"
"589989","2021-10-31 05:28:45.000",1,"Python"
"589989","2021-10-31 06:12:26.000",1,"Python"
"589989","2021-10-31 07:07:17.000",0,"Python"
"589989","2021-10-31 07:18:30.000",0,"Python"
"589989","2021-10-31 07:36:22.000",0,"Theory of probability"
"589989","2021-10-31 07:56:59.000",1,"Python"
"589989","2021-10-31 08:23:56.000",1,"Python"
"589989","2021-10-31 08:26:52.000",0,"Theory of probability"
"589989","2021-10-31 08:39:17.000",1,"Python"
"589989","2021-10-31 09:46:43.000",1,"Python"
"589989","2021-10-31 10:14:20.000",0,"Python"
"589989","2021-10-31 10:23:38.000",0,"Python"
"589989","2021-10-31 10:26:11.000",0,"Python"
"589989","2021-10-31 10:40:38.000",1,"Theory of probability"
"589989","2021-10-31 11:05:48.000",1,"Python"
"589989","2021-10-31 11:32:19.000",0,"Theory of probability"
"589989","2021-10-31 11:54:04.000",1,"Theory of probability"
"589989","2021-10-31 12:15:36.000",0,"Python"
"589989","2021-10-31 16:32:12.000",1,"Python"
"589989","2021-10-31 16:32:19.000",1,"Theory of probability"
"589989","2021-10-31 16:33:11.000",1,"Theory of probability"
"589989","2021-10-31 16:34:00.000",1,"Theory of probability"
"589989","2021-10-31 16:34:29.000",1,"Python"
"589989","2021-10-31 16:35:11.000",1,"Python"
"589989","2021-10-31 16:35:35.000",1,"Python"
"589989","2021-10-31 16:35:46.000",1,"Python"
"589989","2021-10-31 16:35:58.000",1,"Python"
"589989","2021-10-31 16:36:02.000",1,"Theory of probability"
"589989","2021-10-31 16:37:20.000",0,"Python"
"589989","2021-10-31 16:37:24.000",0,"Python"
"589989","2021-10-31 16:38:36.000",1,"Theory of probability"
"589989","2021-10-31 16:39:40.000",0,"Python"
"589989","2021-10-31 16:39:40.000",1,"Theory of probability"
"589989","2021-10-31 16:42:07.000",1,"Python"
"589989","2021-10-31 16:43:55.000",0,"Python"
"589989","2021-10-31 16:44:59.000",1,"Python"
"589989","2021-10-31 16:45:26.000",1,"Theory of probability"
"589989","2021-10-31 16:45:45.000",1,"Theory of probability"
"589989","2021-10-31 16:46:44.000",1,"Python"
"589989","2021-10-31 16:46:49.000",0,"Theory of probability"
"589989","2021-10-31 16:47:11.000",0,"Python"
"589989","2021-10-31 16:47:18.000",1,"Theory of probability"
"589989","2021-10-31 16:47:38.000",0,"Theory of probability"
"589989","2021-10-31 16:47:42.000",1,"Theory of probability"
"589989","2021-10-31 16:47:53.000",1,"Python"
"589989","2021-10-31 16:49:25.000",0,"Python"
"589989","2021-10-31 16:49:25.000",1,"Theory of probability"
"589989","2021-10-31 16:49:49.000",1,"Python"
"589989","2021-10-31 16:50:48.000",1,"Python"
"589989","2021-10-31 16:52:54.000",0,"Python"
"589989","2021-10-31 16:53:10.000",1,"Theory of probability"
"589989","2021-10-31 16:53:28.000",0,"Python"
"589989","2021-10-31 16:54:49.000",0,"Theory of probability"
"589989","2021-10-31 16:55:44.000",0,"Python"
"589989","2021-10-31 16:56:54.000",1,"Theory of probability"
"589989","2021-10-31 16:58:07.000",1,"Python"
"589989","2021-10-31 16:58:18.000",1,"Python"
"589989","2021-10-31 16:58:28.000",1,"Python"
"589989","2021-10-31 16:59:07.000",1,"Theory of probability"
"589989","2021-10-31 17:00:02.000",0,"Theory of probability"
"589989","2021-10-31 17:00:23.000",0,"Theory of probability"
"589989","2021-10-31 17:00:29.000",0,"Theory of probability"
"589989","2021-10-31 17:01:27.000",0,"Theory of probability"
"589989","2021-10-31 17:03:19.000",1,"Theory of probability"
"589989","2021-10-31 17:03:28.000",0,"Python"
"589989","2021-10-31 17:03:53.000",0,"Theory of probability"
"589989","2021-10-31 17:03:54.000",1,"Theory of probability"
"589989","2021-10-31 17:04:38.000",1,"Python"
"589989","2021-10-31 17:05:26.000",1,"Theory of probability"
"589989","2021-10-31 17:05:55.000",0,"Python"
"589989","2021-10-31 17:07:55.000",1,"Python"
"589989","2021-10-31 17:08:04.000",0,"Theory of probability"
"589989","2021-10-31 17:08:12.000",0,"Theory of probability"
"589989","2021-10-31 17:09:12.000",0,"Python"
"589989","2021-10-31 17:09:33.000",0,"Theory of probability"
"589989","2021-10-31 17:09:42.000",1,"Theory of probability"
"589989","2021-10-31 17:11:05.000",0,"Python"
"589989","2021-10-31 17:11:08.000",1,"Python"
"589989","2021-10-31 17:12:26.000",0,"Theory of probability"
"589989","2021-10-31 17:13:22.000",1,"Theory of probability"
"589989","2021-10-31 17:13:38.000",0,"Theory of probability"
"589989","2021-10-31 17:14:29.000",0,"Python"
"589989","2021-10-31 17:14:32.000",0,"Python"
"589989","2021-10-31 17:15:21.000",0,"Python"
"589989","2021-10-31 17:15:27.000",1,"Python"
"589989","2021-10-31 17:15:38.000",0,"Python"
"589989","2021-10-31 17:16:11.000",1,"Python"
"589989","2021-10-31 17:16:19.000",1,"Theory of probability"
"589989","2021-10-31 17:18:33.000",0,"Theory of probability"
"589989","2021-10-31 17:18:48.000",0,"Theory of probability"
"589989","2021-10-31 17:19:07.000",1,"Python"
"589989","2021-10-31 17:19:18.000",1,"Theory of probability"
"589989","2021-10-31 17:20:02.000",1,"Theory of probability"
"589989","2021-10-31 17:20:41.000",0,"Theory of probability"
"589989","2021-10-31 17:24:21.000",0,"Theory of probability"
"589989","2021-10-31 17:27:04.000",1,"Theory of probability"
"589989","2021-10-31 17:27:22.000",1,"Python"
"589989","2021-10-31 17:29:35.000",0,"Python"
"591725","2021-10-30 13:34:16.000",1,"Vizualization"
"591725","2021-10-30 14:00:27.000",0,"Theory of probability"
"591725","2021-10-30 14:33:15.000",0,"Theory of probability"
"591725","2021-10-30 15:43:21.000",0,"Vizualization"
"591725","2021-10-30 17:48:54.000",0,"Vizualization"
"591725","2021-10-30 17:50:35.000",0,"Vizualization"
"591725","2021-10-30 18:29:53.000",0,"Theory of probability"
"591725","2021-10-30 18:30:48.000",1,"Theory of probability"
"591725","2021-10-30 20:31:11.000",1,"Theory of probability"
"591725","2021-10-30 20:31:30.000",0,"Vizualization"
"591725","2021-10-30 21:43:14.000",0,"Theory of probability"
"591725","2021-10-30 21:53:41.000",0,"Vizualization"
"591725","2021-10-30 22:14:05.000",1,"Vizualization"
"591725","2021-10-30 23:23:06.000",0,"Theory of probability"
"591725","2021-10-31 00:21:15.000",0,"Theory of probability"
"591725","2021-10-31 02:49:08.000",1,"Vizualization"
"591725","2021-10-31 03:06:05.000",0,"Theory of probability"
"591725","2021-10-31 03:08:37.000",1,"Theory of probability"
"591725","2021-10-31 03:10:39.000",1,"Theory of probability"
"591725","2021-10-31 03:23:12.000",1,"Theory of probability"
"591725","2021-10-31 05:29:17.000",1,"Theory of probability"
"591725","2021-10-31 06:37:05.000",0,"Theory of probability"
"591725","2021-10-31 07:57:32.000",0,"Theory of probability"
"591725","2021-10-31 09:23:28.000",1,"Vizualization"
"591725","2021-10-31 09:34:50.000",0,"Theory of probability"
"591725","2021-10-31 10:53:19.000",0,"Vizualization"
"591725","2021-10-31 11:09:47.000",1,"Theory of probability"
"594177","2021-10-30 13:04:54.000",1,"Vizualization"
"594177","2021-10-30 13:35:23.000",0,"Statistics"
"594177","2021-10-30 14:10:22.000",0,"Statistics"
"594177","2021-10-30 14:29:34.000",0,"Statistics"
"594177","2021-10-30 15:05:51.000",1,"Vizualization"
"594177","2021-10-30 15:24:24.000",0,"Vizualization"
"594177","2021-10-30 15:55:27.000",1,"Statistics"
"594177","2021-10-30 16:17:06.000",1,"Statistics"
"594177","2021-10-30 16:34:40.000",0,"Vizualization"
"594177","2021-10-30 16:45:34.000",0,"Statistics"
"594177","2021-10-30 16:54:57.000",0,"Vizualization"
"594177","2021-10-30 16:56:46.000",0,"Statistics"
"594177","2021-10-30 17:12:51.000",1,"Statistics"
"594177","2021-10-30 17:43:13.000",1,"Statistics"
"594177","2021-10-30 17:50:50.000",0,"Vizualization"
"594177","2021-10-30 17:59:45.000",0,"Statistics"
"594177","2021-10-30 18:20:17.000",0,"Vizualization"
"594177","2021-10-30 18:24:55.000",1,"Statistics"
"594177","2021-10-30 18:25:07.000",0,"Vizualization"
"594177","2021-10-30 18:25:16.000",1,"Vizualization"
"594177","2021-10-30 19:21:14.000",1,"Statistics"
"594177","2021-10-30 19:35:03.000",1,"Statistics"
"594177","2021-10-30 20:00:36.000",0,"Statistics"
"594177","2021-10-30 20:45:12.000",1,"Vizualization"
"594177","2021-10-30 21:39:37.000",1,"Vizualization"
"594177","2021-10-30 21:43:42.000",1,"Statistics"
"594177","2021-10-30 22:22:08.000",1,"Vizualization"
"594177","2021-10-30 22:28:35.000",0,"Vizualization"
"594177","2021-10-31 00:47:45.000",1,"Statistics"
"594177","2021-10-31 01:31:15.000",1,"Statistics"
"594177","2021-10-31 01:59:05.000",0,"Statistics"
"594177","2021-10-31 03:23:55.000",1,"Statistics"
"594177","2021-10-31 04:25:32.000",0,"Statistics"
